condition	seed	task_index	task	export_path	source	generated_with_parent	missing_parent_rows	selected_top_n	valid_selected
low-only	3	13	Perindopril_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_3/task_13_Perindopril_MPO/compare_GuacaMol_20260825_100845/runs/spectralmol/seed_3/case_GuacaMol_20260825_100845/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_08_48/2026_08_25_evolution_ga_Perindopril_MPO/generator_top_molecules_lineage.csv	top-lineage	41	0	41	41
low-only	3	14	Amlodipine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_3/task_14_Amlodipine_MPO/compare_GuacaMol_20260825_100849/runs/spectralmol/seed_3/case_GuacaMol_20260825_100849/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_08_52/2026_08_25_evolution_ga_Amlodipine_MPO/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	3	15	Sitagliptin_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_3/task_15_Sitagliptin_MPO/compare_GuacaMol_20260825_100856/runs/spectralmol/seed_3/case_GuacaMol_20260825_100857/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_09_01/2026_08_25_evolution_ga_Sitagliptin_MPO/generator_top_molecules_lineage.csv	top-lineage	199	1	100	100
low-only	3	16	Zaleplon_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_3/task_16_Zaleplon_MPO/compare_GuacaMol_20260825_100856/runs/spectralmol/seed_3/case_GuacaMol_20260825_100856/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_08_59/2026_08_25_evolution_ga_Zaleplon_MPO/generator_top_molecules_lineage.csv	top-lineage	184	0	100	100
low-only	3	17	Valsartan_smarts	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_3/task_17_Valsartan_smarts/compare_GuacaMol_20260825_100859/runs/spectralmol/seed_3/case_GuacaMol_20260825_100900/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_09_04/2026_08_25_evolution_ga_Valsartan_smarts/generator_top_molecules_lineage.csv	top-lineage	164	0	100	100
low-only	3	18	Deco_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_3/task_18_Deco_hop/compare_GuacaMol_20260825_100903/runs/spectralmol/seed_3/case_GuacaMol_20260825_100903/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_09_06/2026_08_25_evolution_ga_Deco_hop/generator_top_molecules_lineage.csv	top-lineage	55	0	55	55
low-only	3	19	Scaffold_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_3/task_19_Scaffold_hop/compare_GuacaMol_20260825_100907/runs/spectralmol/seed_3/case_GuacaMol_20260825_100907/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_09_10/2026_08_25_evolution_ga_Scaffold_hop/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	3	1	Troglitazone_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_3/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260825_100741/runs/spectralmol/seed_3/case_GuacaMol_20260825_100742/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_07_46/2026_08_25_evolution_ga_Troglitazone_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	3	2	Thiothixene_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_3/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260825_100741/runs/spectralmol/seed_3/case_GuacaMol_20260825_100742/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_07_45/2026_08_25_evolution_ga_Thiothixene_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	3	3	Aripiprazole_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_3/task_3_Aripiprazole_similarity/compare_GuacaMol_20260825_100744/runs/spectralmol/seed_3/case_GuacaMol_20260825_100744/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_07_48/2026_08_25_evolution_ga_Aripiprazole_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	3	4	Albuterol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_3/task_4_Albuterol_similarity/compare_GuacaMol_20260825_100750/runs/spectralmol/seed_3/case_GuacaMol_20260825_100750/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_07_53/2026_08_25_evolution_ga_Albuterol_similarity/generator_top_molecules_lineage.csv	top-lineage	199	0	100	100
low-only	3	5	Mestranol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_3/task_5_Mestranol_similarity/compare_GuacaMol_20260825_100755/runs/spectralmol/seed_3/case_GuacaMol_20260825_100756/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_07_59/2026_08_25_evolution_ga_Mestranol_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	3	6	C11H24	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_3/task_6_C11H24/compare_GuacaMol_20260825_100755/runs/spectralmol/seed_3/case_GuacaMol_20260825_100756/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_07_59/2026_08_25_evolution_ga_C11H24/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	3	7	C9H10N2O2PF2Cl	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_3/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260825_100809/runs/spectralmol/seed_3/case_GuacaMol_20260825_100810/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_08_13/2026_08_25_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	3	8	Median_molecules_1	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_3/task_8_Median_molecules_1/compare_GuacaMol_20260825_100817/runs/spectralmol/seed_3/case_GuacaMol_20260825_100817/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_08_20/2026_08_25_evolution_ga_Median_molecules_1/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	3	9	Median_molecules_2	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_3/task_9_Median_molecules_2/compare_GuacaMol_20260825_100822/runs/spectralmol/seed_3/case_GuacaMol_20260825_100823/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_08_25/2026_08_25_evolution_ga_Median_molecules_2/generator_top_molecules_lineage.csv	top-lineage	35	0	35	35
low-only	4	0	Celecoxib_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260825_100915/runs/spectralmol/seed_4/case_GuacaMol_20260825_100915/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_09_18/2026_08_25_evolution_ga_Celecoxib_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	4	10	Osimertinib_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_10_Osimertinib_MPO/compare_GuacaMol_20260825_101007/runs/spectralmol/seed_4/case_GuacaMol_20260825_101007/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_10_10/2026_08_25_evolution_ga_Osimertinib_MPO/generator_top_molecules_lineage.csv	top-lineage	143	0	100	100
low-only	4	11	Fexofenadine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_11_Fexofenadine_MPO/compare_GuacaMol_20260825_101007/runs/spectralmol/seed_4/case_GuacaMol_20260825_101008/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_10_11/2026_08_25_evolution_ga_Fexofenadine_MPO/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	4	12	Ranolazine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_12_Ranolazine_MPO/compare_GuacaMol_20260825_101013/runs/spectralmol/seed_4/case_GuacaMol_20260825_101014/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_10_17/2026_08_25_evolution_ga_Ranolazine_MPO/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	4	13	Perindopril_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_13_Perindopril_MPO/compare_GuacaMol_20260825_101022/runs/spectralmol/seed_4/case_GuacaMol_20260825_101022/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_10_25/2026_08_25_evolution_ga_Perindopril_MPO/generator_top_molecules_lineage.csv	top-lineage	48	0	48	48
low-only	4	14	Amlodipine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_14_Amlodipine_MPO/compare_GuacaMol_20260825_101028/runs/spectralmol/seed_4/case_GuacaMol_20260825_101028/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_10_31/2026_08_25_evolution_ga_Amlodipine_MPO/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	4	15	Sitagliptin_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_15_Sitagliptin_MPO/compare_GuacaMol_20260825_101033/runs/spectralmol/seed_4/case_GuacaMol_20260825_101034/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_10_37/2026_08_25_evolution_ga_Sitagliptin_MPO/generator_top_molecules_lineage.csv	top-lineage	197	1	100	100
low-only	4	16	Zaleplon_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_16_Zaleplon_MPO/compare_GuacaMol_20260825_101034/runs/spectralmol/seed_4/case_GuacaMol_20260825_101034/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_10_37/2026_08_25_evolution_ga_Zaleplon_MPO/generator_top_molecules_lineage.csv	top-lineage	163	0	100	100
low-only	4	17	Valsartan_smarts	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_17_Valsartan_smarts/compare_GuacaMol_20260825_101038/runs/spectralmol/seed_4/case_GuacaMol_20260825_101039/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_10_42/2026_08_25_evolution_ga_Valsartan_smarts/generator_top_molecules_lineage.csv	top-lineage	155	0	100	100
low-only	4	18	Deco_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_18_Deco_hop/compare_GuacaMol_20260825_101040/runs/spectralmol/seed_4/case_GuacaMol_20260825_101041/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_10_44/2026_08_25_evolution_ga_Deco_hop/generator_top_molecules_lineage.csv	top-lineage	61	0	61	61
low-only	4	19	Scaffold_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_19_Scaffold_hop/compare_GuacaMol_20260825_101058/runs/spectralmol/seed_4/case_GuacaMol_20260825_101059/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_11_01/2026_08_25_evolution_ga_Scaffold_hop/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	4	1	Troglitazone_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260825_100914/runs/spectralmol/seed_4/case_GuacaMol_20260825_100915/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_09_17/2026_08_25_evolution_ga_Troglitazone_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	4	2	Thiothixene_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260825_100917/runs/spectralmol/seed_4/case_GuacaMol_20260825_100918/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_09_21/2026_08_25_evolution_ga_Thiothixene_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	4	3	Aripiprazole_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_3_Aripiprazole_similarity/compare_GuacaMol_20260825_100922/runs/spectralmol/seed_4/case_GuacaMol_20260825_100923/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_09_26/2026_08_25_evolution_ga_Aripiprazole_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	4	4	Albuterol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_4_Albuterol_similarity/compare_GuacaMol_20260825_100928/runs/spectralmol/seed_4/case_GuacaMol_20260825_100928/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_09_31/2026_08_25_evolution_ga_Albuterol_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	4	5	Mestranol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_5_Mestranol_similarity/compare_GuacaMol_20260825_100928/runs/spectralmol/seed_4/case_GuacaMol_20260825_100929/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_09_32/2026_08_25_evolution_ga_Mestranol_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	4	6	C11H24	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_6_C11H24/compare_GuacaMol_20260825_100938/runs/spectralmol/seed_4/case_GuacaMol_20260825_100938/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_09_42/2026_08_25_evolution_ga_C11H24/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	4	7	C9H10N2O2PF2Cl	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260825_100944/runs/spectralmol/seed_4/case_GuacaMol_20260825_100945/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_09_48/2026_08_25_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules_lineage.csv	top-lineage	199	0	100	100
low-only	4	8	Median_molecules_1	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_8_Median_molecules_1/compare_GuacaMol_20260825_100947/runs/spectralmol/seed_4/case_GuacaMol_20260825_100947/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_09_50/2026_08_25_evolution_ga_Median_molecules_1/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	4	9	Median_molecules_2	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_4/task_9_Median_molecules_2/compare_GuacaMol_20260825_101004/runs/spectralmol/seed_4/case_GuacaMol_20260825_101004/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_10_07/2026_08_25_evolution_ga_Median_molecules_2/generator_top_molecules_lineage.csv	top-lineage	17	0	17	17
low-only	5	0	Celecoxib_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_5/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260825_101106/runs/spectralmol/seed_5/case_GuacaMol_20260825_101106/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_11_09/2026_08_25_evolution_ga_Celecoxib_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	5	10	Osimertinib_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_5/task_10_Osimertinib_MPO/compare_GuacaMol_20260825_101143/runs/spectralmol/seed_5/case_GuacaMol_20260825_101143/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_11_46/2026_08_25_evolution_ga_Osimertinib_MPO/generator_top_molecules_lineage.csv	top-lineage	128	0	100	100
low-only	5	11	Fexofenadine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_5/task_11_Fexofenadine_MPO/compare_GuacaMol_20260825_101200/runs/spectralmol/seed_5/case_GuacaMol_20260825_101200/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_12_03/2026_08_25_evolution_ga_Fexofenadine_MPO/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	5	12	Ranolazine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_5/task_12_Ranolazine_MPO/compare_GuacaMol_20260825_101200/runs/spectralmol/seed_5/case_GuacaMol_20260825_101200/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_12_03/2026_08_25_evolution_ga_Ranolazine_MPO/generator_top_molecules_lineage.csv	top-lineage	196	0	100	100
low-only	5	13	Perindopril_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_5/task_13_Perindopril_MPO/compare_GuacaMol_20260825_101203/runs/spectralmol/seed_5/case_GuacaMol_20260825_101204/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_12_07/2026_08_25_evolution_ga_Perindopril_MPO/generator_top_molecules_lineage.csv	top-lineage	31	0	31	31
low-only	5	14	Amlodipine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_5/task_14_Amlodipine_MPO/compare_GuacaMol_20260825_101207/runs/spectralmol/seed_5/case_GuacaMol_20260825_101207/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_12_10/2026_08_25_evolution_ga_Amlodipine_MPO/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	5	15	Sitagliptin_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_5/task_15_Sitagliptin_MPO/compare_GuacaMol_20260825_101219/runs/spectralmol/seed_5/case_GuacaMol_20260825_101220/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_12_23/2026_08_25_evolution_ga_Sitagliptin_MPO/generator_top_molecules_lineage.csv	top-lineage	198	0	100	100
low-only	5	16	Zaleplon_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_5/task_16_Zaleplon_MPO/compare_GuacaMol_20260825_101224/runs/spectralmol/seed_5/case_GuacaMol_20260825_101225/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_12_27/2026_08_25_evolution_ga_Zaleplon_MPO/generator_top_molecules_lineage.csv	top-lineage	167	0	100	100
low-only	5	17	Valsartan_smarts	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_5/task_17_Valsartan_smarts/compare_GuacaMol_20260825_101226/runs/spectralmol/seed_5/case_GuacaMol_20260825_101227/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_12_30/2026_08_25_evolution_ga_Valsartan_smarts/generator_top_molecules_lineage.csv	top-lineage	157	0	100	100
low-only	5	18	Deco_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_5/task_18_Deco_hop/compare_GuacaMol_20260825_101229/runs/spectralmol/seed_5/case_GuacaMol_20260825_101230/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_12_33/2026_08_25_evolution_ga_Deco_hop/generator_top_molecules_lineage.csv	top-lineage	47	0	47	47
low-only	5	19	Scaffold_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_5/task_19_Scaffold_hop/compare_GuacaMol_20260825_101232/runs/spectralmol/seed_5/case_GuacaMol_20260825_101233/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_12_36/2026_08_25_evolution_ga_Scaffold_hop/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	5	1	Troglitazone_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_5/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260825_101111/runs/spectralmol/seed_5/case_GuacaMol_20260825_101112/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_11_15/2026_08_25_evolution_ga_Troglitazone_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	5	2	Thiothixene_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_5/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260825_101111/runs/spectralmol/seed_5/case_GuacaMol_20260825_101112/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_11_15/2026_08_25_evolution_ga_Thiothixene_rediscovery/generator_top_molecules_lineage.csv	top-lineage	20	0	20	20
low-only	5	3	Aripiprazole_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_5/task_3_Aripiprazole_similarity/compare_GuacaMol_20260825_101115/runs/spectralmol/seed_5/case_GuacaMol_20260825_101117/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_11_25/2026_08_25_evolution_ga_Aripiprazole_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	5	4	Albuterol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_5/task_4_Albuterol_similarity/compare_GuacaMol_20260825_101122/runs/spectralmol/seed_5/case_GuacaMol_20260825_101122/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_11_25/2026_08_25_evolution_ga_Albuterol_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
low-only	5	5	Mestranol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/low-only/seed_5/task_5_Mestranol_similarity/compare_GuacaMol_20260825_101126/runs/spectralmol/seed_5/case_GuacaMol_20260825_101127/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_11_30/2026_08_25_evolution_ga_Mestranol_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
