condition	seed	task_index	task	export_path	source	initial_unique	generated_unique_novel	seed_duplicate_rows	selected_top_n	valid_selected
full-spectrum	2	4	Albuterol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_4_Albuterol_similarity/compare_GuacaMol_20260824_151352/runs/spectralmol/seed_2/case_GuacaMol_20260824_151353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_56/2026_08_24_evolution_ga_Albuterol_similarity/generator_top_molecules.csv	generator-top	256	183	17	100	100
full-spectrum	2	5	Mestranol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_5_Mestranol_similarity/compare_GuacaMol_20260824_151352/runs/spectralmol/seed_2/case_GuacaMol_20260824_151353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_56/2026_08_24_evolution_ga_Mestranol_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	2	6	C11H24	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_6_C11H24/compare_GuacaMol_20260824_151352/runs/spectralmol/seed_2/case_GuacaMol_20260824_151353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_56/2026_08_24_evolution_ga_C11H24/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	2	7	C9H10N2O2PF2Cl	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_151358/runs/spectralmol/seed_2/case_GuacaMol_20260824_151400/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_11/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	2	8	Median_molecules_1	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_8_Median_molecules_1/compare_GuacaMol_20260824_151408/runs/spectralmol/seed_2/case_GuacaMol_20260824_151410/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_20/2026_08_24_evolution_ga_Median_molecules_1/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	2	9	Median_molecules_2	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_2/task_9_Median_molecules_2/compare_GuacaMol_20260824_151413/runs/spectralmol/seed_2/case_GuacaMol_20260824_151415/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_25/2026_08_24_evolution_ga_Median_molecules_2/generator_top_molecules.csv	generator-top	256	21	179	21	21
full-spectrum	3	0	Celecoxib_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_151353/runs/spectralmol/seed_3/case_GuacaMol_20260824_151353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_56/2026_08_24_evolution_ga_Celecoxib_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	3	10	Osimertinib_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_151408/runs/spectralmol/seed_3/case_GuacaMol_20260824_151410/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_21/2026_08_24_evolution_ga_Osimertinib_MPO/generator_top_molecules.csv	generator-top	256	159	41	100	100
full-spectrum	3	11	Fexofenadine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_151354/runs/spectralmol/seed_3/case_GuacaMol_20260824_151356/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_02/2026_08_24_evolution_ga_Fexofenadine_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	3	12	Ranolazine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_151358/runs/spectralmol/seed_3/case_GuacaMol_20260824_151359/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_03/2026_08_24_evolution_ga_Ranolazine_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	3	13	Perindopril_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_13_Perindopril_MPO/compare_GuacaMol_20260824_151354/runs/spectralmol/seed_3/case_GuacaMol_20260824_151355/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_59/2026_08_24_evolution_ga_Perindopril_MPO/generator_top_molecules.csv	generator-top	256	28	172	28	28
full-spectrum	3	14	Amlodipine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_151358/runs/spectralmol/seed_3/case_GuacaMol_20260824_151359/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_03/2026_08_24_evolution_ga_Amlodipine_MPO/generator_top_molecules.csv	generator-top	256	64	136	64	64
full-spectrum	3	15	Sitagliptin_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_151358/runs/spectralmol/seed_3/case_GuacaMol_20260824_151359/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_03/2026_08_24_evolution_ga_Sitagliptin_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	3	16	Zaleplon_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_151602/runs/spectralmol/seed_3/case_GuacaMol_20260824_151603/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_16_06/2026_08_24_evolution_ga_Zaleplon_MPO/generator_top_molecules.csv	generator-top	256	175	25	100	100
full-spectrum	3	17	Valsartan_smarts	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_17_Valsartan_smarts/compare_GuacaMol_20260824_151613/runs/spectralmol/seed_3/case_GuacaMol_20260824_151617/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_16_39/2026_08_24_evolution_ga_Valsartan_smarts/generator_top_molecules.csv	generator-top	256	177	23	100	100
full-spectrum	3	18	Deco_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_18_Deco_hop/compare_GuacaMol_20260824_151613/runs/spectralmol/seed_3/case_GuacaMol_20260824_151617/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_16_39/2026_08_24_evolution_ga_Deco_hop/generator_top_molecules.csv	generator-top	256	50	150	50	50
full-spectrum	3	19	Scaffold_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_19_Scaffold_hop/compare_GuacaMol_20260824_152105/runs/spectralmol/seed_3/case_GuacaMol_20260824_152106/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_12/2026_08_24_evolution_ga_Scaffold_hop/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	3	1	Troglitazone_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_151352/runs/spectralmol/seed_3/case_GuacaMol_20260824_151353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_55/2026_08_24_evolution_ga_Troglitazone_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	3	2	Thiothixene_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_151352/runs/spectralmol/seed_3/case_GuacaMol_20260824_151353/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_55/2026_08_24_evolution_ga_Thiothixene_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	3	3	Aripiprazole_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_151353/runs/spectralmol/seed_3/case_GuacaMol_20260824_151354/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_13_57/2026_08_24_evolution_ga_Aripiprazole_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	3	4	Albuterol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_4_Albuterol_similarity/compare_GuacaMol_20260824_151357/runs/spectralmol/seed_3/case_GuacaMol_20260824_151400/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_10/2026_08_24_evolution_ga_Albuterol_similarity/generator_top_molecules.csv	generator-top	256	199	1	100	100
full-spectrum	3	5	Mestranol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_5_Mestranol_similarity/compare_GuacaMol_20260824_151357/runs/spectralmol/seed_3/case_GuacaMol_20260824_151400/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_10/2026_08_24_evolution_ga_Mestranol_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	3	6	C11H24	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_6_C11H24/compare_GuacaMol_20260824_151357/runs/spectralmol/seed_3/case_GuacaMol_20260824_151400/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_10/2026_08_24_evolution_ga_C11H24/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	3	7	C9H10N2O2PF2Cl	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_151408/runs/spectralmol/seed_3/case_GuacaMol_20260824_151410/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_21/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	3	8	Median_molecules_1	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_8_Median_molecules_1/compare_GuacaMol_20260824_151357/runs/spectralmol/seed_3/case_GuacaMol_20260824_151400/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_10/2026_08_24_evolution_ga_Median_molecules_1/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	3	9	Median_molecules_2	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_3/task_9_Median_molecules_2/compare_GuacaMol_20260824_151408/runs/spectralmol/seed_3/case_GuacaMol_20260824_151410/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_14_21/2026_08_24_evolution_ga_Median_molecules_2/generator_top_molecules.csv	generator-top	256	21	179	21	21
full-spectrum	4	0	Celecoxib_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_152109/runs/spectralmol/seed_4/case_GuacaMol_20260824_152111/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_25/2026_08_24_evolution_ga_Celecoxib_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	4	10	Osimertinib_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_152103/runs/spectralmol/seed_4/case_GuacaMol_20260824_152103/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_06/2026_08_24_evolution_ga_Osimertinib_MPO/generator_top_molecules.csv	generator-top	256	156	44	100	100
full-spectrum	4	11	Fexofenadine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_152108/runs/spectralmol/seed_4/case_GuacaMol_20260824_152110/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_21/2026_08_24_evolution_ga_Fexofenadine_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	4	12	Ranolazine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_152107/runs/spectralmol/seed_4/case_GuacaMol_20260824_152110/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_21/2026_08_24_evolution_ga_Ranolazine_MPO/generator_top_molecules.csv	generator-top	256	173	27	100	100
full-spectrum	4	13	Perindopril_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_13_Perindopril_MPO/compare_GuacaMol_20260824_152107/runs/spectralmol/seed_4/case_GuacaMol_20260824_152110/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_21/2026_08_24_evolution_ga_Perindopril_MPO/generator_top_molecules.csv	generator-top	256	26	174	26	26
full-spectrum	4	14	Amlodipine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_152107/runs/spectralmol/seed_4/case_GuacaMol_20260824_152110/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_21/2026_08_24_evolution_ga_Amlodipine_MPO/generator_top_molecules.csv	generator-top	256	54	146	54	54
full-spectrum	4	15	Sitagliptin_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_152107/runs/spectralmol/seed_4/case_GuacaMol_20260824_152110/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_21/2026_08_24_evolution_ga_Sitagliptin_MPO/generator_top_molecules.csv	generator-top	256	199	1	100	100
full-spectrum	4	16	Zaleplon_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_152107/runs/spectralmol/seed_4/case_GuacaMol_20260824_152109/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_20/2026_08_24_evolution_ga_Zaleplon_MPO/generator_top_molecules.csv	generator-top	256	182	18	100	100
full-spectrum	4	17	Valsartan_smarts	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_17_Valsartan_smarts/compare_GuacaMol_20260824_152107/runs/spectralmol/seed_4/case_GuacaMol_20260824_152109/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_20/2026_08_24_evolution_ga_Valsartan_smarts/generator_top_molecules.csv	generator-top	256	187	13	100	100
full-spectrum	4	18	Deco_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_18_Deco_hop/compare_GuacaMol_20260824_152107/runs/spectralmol/seed_4/case_GuacaMol_20260824_152108/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_20/2026_08_24_evolution_ga_Deco_hop/generator_top_molecules.csv	generator-top	256	51	149	51	51
full-spectrum	4	19	Scaffold_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_19_Scaffold_hop/compare_GuacaMol_20260824_152107/runs/spectralmol/seed_4/case_GuacaMol_20260824_152108/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_20/2026_08_24_evolution_ga_Scaffold_hop/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	4	1	Troglitazone_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_152109/runs/spectralmol/seed_4/case_GuacaMol_20260824_152111/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_25/2026_08_24_evolution_ga_Troglitazone_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	4	2	Thiothixene_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_152109/runs/spectralmol/seed_4/case_GuacaMol_20260824_152111/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_25/2026_08_24_evolution_ga_Thiothixene_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	4	3	Aripiprazole_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_152109/runs/spectralmol/seed_4/case_GuacaMol_20260824_152111/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_25/2026_08_24_evolution_ga_Aripiprazole_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	4	4	Albuterol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_4_Albuterol_similarity/compare_GuacaMol_20260824_152102/runs/spectralmol/seed_4/case_GuacaMol_20260824_152103/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_06/2026_08_24_evolution_ga_Albuterol_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	4	5	Mestranol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_5_Mestranol_similarity/compare_GuacaMol_20260824_152102/runs/spectralmol/seed_4/case_GuacaMol_20260824_152103/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_06/2026_08_24_evolution_ga_Mestranol_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	4	6	C11H24	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_6_C11H24/compare_GuacaMol_20260824_152102/runs/spectralmol/seed_4/case_GuacaMol_20260824_152103/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_06/2026_08_24_evolution_ga_C11H24/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	4	7	C9H10N2O2PF2Cl	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_152102/runs/spectralmol/seed_4/case_GuacaMol_20260824_152103/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_06/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	4	8	Median_molecules_1	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_8_Median_molecules_1/compare_GuacaMol_20260824_152103/runs/spectralmol/seed_4/case_GuacaMol_20260824_152103/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_06/2026_08_24_evolution_ga_Median_molecules_1/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	4	9	Median_molecules_2	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_4/task_9_Median_molecules_2/compare_GuacaMol_20260824_152103/runs/spectralmol/seed_4/case_GuacaMol_20260824_152103/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_06/2026_08_24_evolution_ga_Median_molecules_2/generator_top_molecules.csv	generator-top	256	53	147	53	53
full-spectrum	5	0	Celecoxib_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_5/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_152109/runs/spectralmol/seed_5/case_GuacaMol_20260824_152111/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_23/2026_08_24_evolution_ga_Celecoxib_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	5	10	Osimertinib_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_5/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_152103/runs/spectralmol/seed_5/case_GuacaMol_20260824_152104/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_07/2026_08_24_evolution_ga_Osimertinib_MPO/generator_top_molecules.csv	generator-top	256	149	51	100	100
full-spectrum	5	11	Fexofenadine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_5/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_152103/runs/spectralmol/seed_5/case_GuacaMol_20260824_152104/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_07/2026_08_24_evolution_ga_Fexofenadine_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	5	12	Ranolazine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_5/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_152117/runs/spectralmol/seed_5/case_GuacaMol_20260824_152120/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_31/2026_08_24_evolution_ga_Ranolazine_MPO/generator_top_molecules.csv	generator-top	256	158	42	100	100
full-spectrum	5	13	Perindopril_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_5/task_13_Perindopril_MPO/compare_GuacaMol_20260824_152112/runs/spectralmol/seed_5/case_GuacaMol_20260824_152115/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_25/2026_08_24_evolution_ga_Perindopril_MPO/generator_top_molecules.csv	generator-top	256	38	162	38	38
full-spectrum	5	14	Amlodipine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_5/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_152117/runs/spectralmol/seed_5/case_GuacaMol_20260824_152120/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_31/2026_08_24_evolution_ga_Amlodipine_MPO/generator_top_molecules.csv	generator-top	256	84	116	84	84
full-spectrum	5	15	Sitagliptin_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_5/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_152107/runs/spectralmol/seed_5/case_GuacaMol_20260824_152110/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_21/2026_08_24_evolution_ga_Sitagliptin_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
full-spectrum	5	16	Zaleplon_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_5/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_152117/runs/spectralmol/seed_5/case_GuacaMol_20260824_152120/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_31/2026_08_24_evolution_ga_Zaleplon_MPO/generator_top_molecules.csv	generator-top	256	198	2	100	100
full-spectrum	5	17	Valsartan_smarts	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/full-spectrum/seed_5/task_17_Valsartan_smarts/compare_GuacaMol_20260824_152112/runs/spectralmol/seed_5/case_GuacaMol_20260824_152115/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_21_25/2026_08_24_evolution_ga_Valsartan_smarts/generator_top_molecules.csv	generator-top	256	177	23	100	100
