condition	seed	task_index	task	best_score	avg_score	evaluated	scores_csv	compare_root
random-matrix	2	5	Mestranol_similarity	1.0	0.08991934078834046	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_5_Mestranol_similarity/compare_GuacaMol_20260824_154612/runs/spectralmol/seed_2/case_GuacaMol_20260824_154613/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_19/2026_08_24_evolution_ga_Mestranol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_5_Mestranol_similarity/compare_GuacaMol_20260824_154612
random-matrix	2	6	C11H24	1.0	0.04093656972611729	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_6_C11H24/compare_GuacaMol_20260824_154619/runs/spectralmol/seed_2/case_GuacaMol_20260824_154621/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_33/2026_08_24_evolution_ga_C11H24/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_6_C11H24/compare_GuacaMol_20260824_154619
random-matrix	2	7	C9H10N2O2PF2Cl	0.7316156289466418	0.0679269202870893	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_154617/runs/spectralmol/seed_2/case_GuacaMol_20260824_154617/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_20/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_154617
random-matrix	2	8	Median_molecules_1	0.3999999999999999	0.09088790560812825	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_8_Median_molecules_1/compare_GuacaMol_20260824_154625/runs/spectralmol/seed_2/case_GuacaMol_20260824_154627/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_38/2026_08_24_evolution_ga_Median_molecules_1/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_8_Median_molecules_1/compare_GuacaMol_20260824_154625
random-matrix	2	9	Median_molecules_2	0.3623715376697393	0.031240536005771345	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_9_Median_molecules_2/compare_GuacaMol_20260824_154626/runs/spectralmol/seed_2/case_GuacaMol_20260824_154628/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_46_40/2026_08_24_evolution_ga_Median_molecules_2/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_2/task_9_Median_molecules_2/compare_GuacaMol_20260824_154626
random-matrix	3	0	Celecoxib_rediscovery	1.0	0.05910680773586217	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_154756/runs/spectralmol/seed_3/case_GuacaMol_20260824_154758/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_10/2026_08_24_evolution_ga_Celecoxib_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_154756
random-matrix	3	10	Osimertinib_MPO	0.920268999192657	0.04872067363995727	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_154837/runs/spectralmol/seed_3/case_GuacaMol_20260824_154839/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_50/2026_08_24_evolution_ga_Osimertinib_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_154837
random-matrix	3	11	Fexofenadine_MPO	1.0	0.08317282070687193	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_154837/runs/spectralmol/seed_3/case_GuacaMol_20260824_154839/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_50/2026_08_24_evolution_ga_Fexofenadine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_154837
random-matrix	3	12	Ranolazine_MPO	0.5979197019636554	0.006583992971184778	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_154845/runs/spectralmol/seed_3/case_GuacaMol_20260824_154847/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_59/2026_08_24_evolution_ga_Ranolazine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_154845
random-matrix	3	13	Perindopril_MPO	0.4703604341917986	0.009061609712306282	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_13_Perindopril_MPO/compare_GuacaMol_20260824_154852/runs/spectralmol/seed_3/case_GuacaMol_20260824_154854/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_05/2026_08_24_evolution_ga_Perindopril_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_13_Perindopril_MPO/compare_GuacaMol_20260824_154852
random-matrix	3	14	Amlodipine_MPO	0.8907739673281686	0.05983694568695998	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_154855/runs/spectralmol/seed_3/case_GuacaMol_20260824_154858/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_13/2026_08_24_evolution_ga_Amlodipine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_154855
random-matrix	3	15	Sitagliptin_MPO	0.3722893844382433	0.0023629285554853333	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_154907/runs/spectralmol/seed_3/case_GuacaMol_20260824_154908/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_10/2026_08_24_evolution_ga_Sitagliptin_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_154907
random-matrix	3	16	Zaleplon_MPO	0.6931798574953553	0.007788190576441743	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_154915/runs/spectralmol/seed_3/case_GuacaMol_20260824_154917/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_27/2026_08_24_evolution_ga_Zaleplon_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_154915
random-matrix	3	17	Valsartan_smarts	0.0254170736932165	2.7742978762525715e-05	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_17_Valsartan_smarts/compare_GuacaMol_20260824_154915/runs/spectralmol/seed_3/case_GuacaMol_20260824_154917/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_27/2026_08_24_evolution_ga_Valsartan_smarts/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_17_Valsartan_smarts/compare_GuacaMol_20260824_154915
random-matrix	3	18	Deco_hop	0.5931828467797191	0.49604271954523343	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_18_Deco_hop/compare_GuacaMol_20260824_154921/runs/spectralmol/seed_3/case_GuacaMol_20260824_154923/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_36/2026_08_24_evolution_ga_Deco_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_18_Deco_hop/compare_GuacaMol_20260824_154921
random-matrix	3	19	Scaffold_hop	0.666667	0.34765229697725275	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_19_Scaffold_hop/compare_GuacaMol_20260824_154916/runs/spectralmol/seed_3/case_GuacaMol_20260824_154917/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_20/2026_08_24_evolution_ga_Scaffold_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_19_Scaffold_hop/compare_GuacaMol_20260824_154916
random-matrix	3	1	Troglitazone_rediscovery	1.0	0.06123065654169621	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154756/runs/spectralmol/seed_3/case_GuacaMol_20260824_154758/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_10/2026_08_24_evolution_ga_Troglitazone_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154756
random-matrix	3	2	Thiothixene_rediscovery	1.0	0.07274288912411757	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_154754/runs/spectralmol/seed_3/case_GuacaMol_20260824_154755/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_47_58/2026_08_24_evolution_ga_Thiothixene_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_154754
random-matrix	3	3	Aripiprazole_similarity	1.0	0.09196122199193166	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_154759/runs/spectralmol/seed_3/case_GuacaMol_20260824_154800/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_03/2026_08_24_evolution_ga_Aripiprazole_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_154759
random-matrix	3	4	Albuterol_similarity	0.5217391304347826	0.17357576006819123	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_4_Albuterol_similarity/compare_GuacaMol_20260824_154803/runs/spectralmol/seed_3/case_GuacaMol_20260824_154804/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_10/2026_08_24_evolution_ga_Albuterol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_4_Albuterol_similarity/compare_GuacaMol_20260824_154803
random-matrix	3	5	Mestranol_similarity	1.0	0.1462387651159343	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_5_Mestranol_similarity/compare_GuacaMol_20260824_154810/runs/spectralmol/seed_3/case_GuacaMol_20260824_154812/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_24/2026_08_24_evolution_ga_Mestranol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_5_Mestranol_similarity/compare_GuacaMol_20260824_154810
random-matrix	3	6	C11H24	1.0	0.02409829792954114	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_6_C11H24/compare_GuacaMol_20260824_154823/runs/spectralmol/seed_3/case_GuacaMol_20260824_154824/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_27/2026_08_24_evolution_ga_C11H24/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_6_C11H24/compare_GuacaMol_20260824_154823
random-matrix	3	7	C9H10N2O2PF2Cl	0.8348063012807894	0.24436525747240567	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_154831/runs/spectralmol/seed_3/case_GuacaMol_20260824_154835/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_52/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_154831
random-matrix	3	8	Median_molecules_1	0.3999999999999999	0.06457739918495642	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_8_Median_molecules_1/compare_GuacaMol_20260824_154829/runs/spectralmol/seed_3/case_GuacaMol_20260824_154829/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_32/2026_08_24_evolution_ga_Median_molecules_1/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_8_Median_molecules_1/compare_GuacaMol_20260824_154829
random-matrix	3	9	Median_molecules_2	0.3623715376697393	0.018850473955107465	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_9_Median_molecules_2/compare_GuacaMol_20260824_154837/runs/spectralmol/seed_3/case_GuacaMol_20260824_154839/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_50/2026_08_24_evolution_ga_Median_molecules_2/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_9_Median_molecules_2/compare_GuacaMol_20260824_154837
random-matrix	4	0	Celecoxib_rediscovery	1.0	0.0541106169829008	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_154919/runs/spectralmol/seed_4/case_GuacaMol_20260824_154922/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_33/2026_08_24_evolution_ga_Celecoxib_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_154919
random-matrix	4	10	Osimertinib_MPO	0.7781581271306612	0.021254473411210367	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_155039/runs/spectralmol/seed_4/case_GuacaMol_20260824_155041/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_50_54/2026_08_24_evolution_ga_Osimertinib_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_155039
random-matrix	4	11	Fexofenadine_MPO	1.0	0.027976339517903695	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_155038/runs/spectralmol/seed_4/case_GuacaMol_20260824_155038/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_50_41/2026_08_24_evolution_ga_Fexofenadine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_155038
random-matrix	4	12	Ranolazine_MPO	0.8081738568561737	0.0641031808790205	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_155039/runs/spectralmol/seed_4/case_GuacaMol_20260824_155040/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_50_42/2026_08_24_evolution_ga_Ranolazine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_155039
random-matrix	4	13	Perindopril_MPO	0.4388537257362555	0.007399267421539099	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_13_Perindopril_MPO/compare_GuacaMol_20260824_155044/runs/spectralmol/seed_4/case_GuacaMol_20260824_155046/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_50_58/2026_08_24_evolution_ga_Perindopril_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_13_Perindopril_MPO/compare_GuacaMol_20260824_155044
random-matrix	4	14	Amlodipine_MPO	0.9045340337332908	0.030501182715106188	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_155058/runs/spectralmol/seed_4/case_GuacaMol_20260824_155101/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_14/2026_08_24_evolution_ga_Amlodipine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_155058
random-matrix	4	15	Sitagliptin_MPO	0.3210228953303072	0.0006132394826665327	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_155054/runs/spectralmol/seed_4/case_GuacaMol_20260824_155054/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_50_57/2026_08_24_evolution_ga_Sitagliptin_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_155054
random-matrix	4	16	Zaleplon_MPO	0.6787165809453172	0.013428659948593605	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_155101/runs/spectralmol/seed_4/case_GuacaMol_20260824_155102/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_04/2026_08_24_evolution_ga_Zaleplon_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_155101
random-matrix	4	17	Valsartan_smarts	0.0293717370214787	3.1579966968347845e-05	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_17_Valsartan_smarts/compare_GuacaMol_20260824_155109/runs/spectralmol/seed_4/case_GuacaMol_20260824_155110/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_12/2026_08_24_evolution_ga_Valsartan_smarts/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_17_Valsartan_smarts/compare_GuacaMol_20260824_155109
random-matrix	4	18	Deco_hop	0.6052441077191053	0.47500092900116947	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_18_Deco_hop/compare_GuacaMol_20260824_155120/runs/spectralmol/seed_4/case_GuacaMol_20260824_155122/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_33/2026_08_24_evolution_ga_Deco_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_18_Deco_hop/compare_GuacaMol_20260824_155120
random-matrix	4	19	Scaffold_hop	0.666667	0.34283863757394867	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_19_Scaffold_hop/compare_GuacaMol_20260824_155120/runs/spectralmol/seed_4/case_GuacaMol_20260824_155122/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_34/2026_08_24_evolution_ga_Scaffold_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_19_Scaffold_hop/compare_GuacaMol_20260824_155120
random-matrix	4	1	Troglitazone_rediscovery	1.0	0.06927930971003032	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154917/runs/spectralmol/seed_4/case_GuacaMol_20260824_154917/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_20/2026_08_24_evolution_ga_Troglitazone_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154917
